Año,ID_MUNICIPIO,Municipio,Concepto,Valor
2021,10,Bacerac,"26000 Combustibles, lubricantes y aditivos",1370284
2021,10,Bacerac,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",7891
2021,10,Bacerac,28000 Materiales y suministros para seguridad,NA
2021,10,Bacerac,"29000 Herramientas, refacciones y accesorios menores",NA
2021,10,Bacerac,31000 Servicios básicos,987437
2021,10,Bacerac,32000 Servicios de arrendamiento,95895
2021,10,Bacerac,"33000 Servicios profesionales, científicos, técnicos y otros servicios",355056
2021,10,Bacerac,"34000 Servicios financieros, bancarios y comerciales",73383
2021,10,Bacerac,"35000 Servicios de instalación, reparación, mantenimiento y conservación",725356
2021,10,Bacerac,36000 Servicios de comunicación social y publicidad,NA
2021,10,Bacerac,37000 Servicios de traslado y viáticos,313727
2021,10,Bacerac,38000 Servicios oficiales,601147
2021,10,Bacerac,39000 Otros servicios generales,12710
2021,10,Bacerac,41000 Transferencias internas y asignaciones al sector público,932320
2021,10,Bacerac,43000 Subsidios y subvenciones,NA
2021,10,Bacerac,44000 Ayudas sociales,551767
2021,10,Bacerac,45000 Pensiones y jubilaciones,NA
2021,10,Bacerac,51000 Mobiliario y equipo de administración,NA
2021,10,Bacerac,52000 Mobiliario y equipo educacional y recreativo,NA
2021,10,Bacerac,54000 Vehículos y equipo de transporte,NA
2021,10,Bacerac,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2021,10,Bacerac,"56000 Maquinaria, otros equipos y herramientas",NA
2021,10,Bacerac,57000 Activos biológicos,NA
2021,10,Bacerac,58000 Bienes inmuebles,NA
2021,10,Bacerac,59000 Activos intangibles,NA
2021,10,Bacerac,61000 Obra pública en bienes de dominio público,1122353
2021,10,Bacerac,62000 Obra pública en bienes propios,NA
2021,10,Bacerac,63000 Proyectos productivos y acciones de fomento,NA
2021,10,Bacerac,71000 Inversiones para el fomento de actividades productivas,NA
2021,10,Bacerac,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2021,10,Bacerac,91000 Amortización de la deuda pública,2.00E+05
2021,10,Bacerac,92000 Intereses de la deuda pública,48179
2021,10,Bacerac,93000 Comisiones de la deuda pública,NA
2021,10,Bacerac,94000 Gastos de la deuda pública,NA
2021,10,Bacerac,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2021,10,Bacerac,  Egresos diversos,NA
2021,11,Bacoachi,11000 Remuneraciones al personal,2601345
2021,11,Bacoachi,13000 Remuneraciones adicionales y especiales,489061
2021,11,Bacoachi,14000 Seguridad social,1085817
2021,11,Bacoachi,15000 Otras prestaciones sociales y económicas,202970
2021,11,Bacoachi,16000 Previsiones,NA
2021,11,Bacoachi,17000 Pago de estímulos a servidores públicos,2344280
2021,11,Bacoachi,"21000 Materiales de administración, emisión de documentos y artículos oficiales",163436
2021,11,Bacoachi,22000 Alimentos y utensilios,81000
2021,11,Bacoachi,24000 Materiales y artículos de construcción y de reparación,88743
2021,11,Bacoachi,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",30666
2021,11,Bacoachi,"26000 Combustibles, lubricantes y aditivos",1181993
2021,11,Bacoachi,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",13362
2021,11,Bacoachi,28000 Materiales y suministros para seguridad,NA
2021,11,Bacoachi,"29000 Herramientas, refacciones y accesorios menores",104269
2021,11,Bacoachi,31000 Servicios básicos,1608578
2021,11,Bacoachi,32000 Servicios de arrendamiento,114477
2021,11,Bacoachi,"33000 Servicios profesionales, científicos, técnicos y otros servicios",471329
2021,11,Bacoachi,"34000 Servicios financieros, bancarios y comerciales",13772
2021,11,Bacoachi,"35000 Servicios de instalación, reparación, mantenimiento y conservación",1050955
2021,11,Bacoachi,36000 Servicios de comunicación social y publicidad,NA
2021,11,Bacoachi,37000 Servicios de traslado y viáticos,184935
2021,11,Bacoachi,38000 Servicios oficiales,168536
2021,11,Bacoachi,39000 Otros servicios generales,144069
2021,11,Bacoachi,41000 Transferencias internas y asignaciones al sector público,460723
2021,11,Bacoachi,43000 Subsidios y subvenciones,NA
2021,11,Bacoachi,44000 Ayudas sociales,606697
2021,11,Bacoachi,45000 Pensiones y jubilaciones,451560
2021,11,Bacoachi,51000 Mobiliario y equipo de administración,NA
2021,11,Bacoachi,52000 Mobiliario y equipo educacional y recreativo,NA
2021,11,Bacoachi,54000 Vehículos y equipo de transporte,NA
2021,11,Bacoachi,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2021,11,Bacoachi,"56000 Maquinaria, otros equipos y herramientas",NA
2021,11,Bacoachi,57000 Activos biológicos,NA
2021,11,Bacoachi,58000 Bienes inmuebles,NA
2021,11,Bacoachi,59000 Activos intangibles,NA
2021,11,Bacoachi,61000 Obra pública en bienes de dominio público,2296924
2021,11,Bacoachi,62000 Obra pública en bienes propios,1319254
2021,11,Bacoachi,63000 Proyectos productivos y acciones de fomento,NA
2021,11,Bacoachi,71000 Inversiones para el fomento de actividades productivas,NA
2021,11,Bacoachi,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2021,11,Bacoachi,91000 Amortización de la deuda pública,NA
2021,11,Bacoachi,92000 Intereses de la deuda pública,NA
2021,11,Bacoachi,93000 Comisiones de la deuda pública,NA
2021,11,Bacoachi,94000 Gastos de la deuda pública,NA
2021,11,Bacoachi,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2021,11,Bacoachi,  Egresos diversos,NA
2021,12,Bácum,11000 Remuneraciones al personal,34317721
2021,12,Bácum,13000 Remuneraciones adicionales y especiales,6303105
2021,12,Bácum,14000 Seguridad social,3177052
2021,12,Bácum,15000 Otras prestaciones sociales y económicas,5017680
2021,12,Bácum,16000 Previsiones,NA
2021,12,Bácum,17000 Pago de estímulos a servidores públicos,30200
2021,12,Bácum,"21000 Materiales de administración, emisión de documentos y artículos oficiales",946263
2021,12,Bácum,22000 Alimentos y utensilios,513197
2021,12,Bácum,24000 Materiales y artículos de construcción y de reparación,87543
2021,12,Bácum,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",144130
2021,12,Bácum,"26000 Combustibles, lubricantes y aditivos",8680212
2021,12,Bácum,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",512744
2021,12,Bácum,28000 Materiales y suministros para seguridad,NA
2021,12,Bácum,"29000 Herramientas, refacciones y accesorios menores",71274
2021,12,Bácum,31000 Servicios básicos,5380665
2021,12,Bácum,32000 Servicios de arrendamiento,157903
2021,12,Bácum,"33000 Servicios profesionales, científicos, técnicos y otros servicios",1467535
2021,12,Bácum,"34000 Servicios financieros, bancarios y comerciales",181239
2021,12,Bácum,"35000 Servicios de instalación, reparación, mantenimiento y conservación",3265393
2021,12,Bácum,36000 Servicios de comunicación social y publicidad,67400
2021,12,Bácum,37000 Servicios de traslado y viáticos,185790
2021,12,Bácum,38000 Servicios oficiales,192991
2021,12,Bácum,39000 Otros servicios generales,331910
2021,12,Bácum,41000 Transferencias internas y asignaciones al sector público,6845385
2021,12,Bácum,43000 Subsidios y subvenciones,NA
2021,12,Bácum,44000 Ayudas sociales,2495164
2021,12,Bácum,45000 Pensiones y jubilaciones,2927194
2021,12,Bácum,51000 Mobiliario y equipo de administración,484793
2021,12,Bácum,52000 Mobiliario y equipo educacional y recreativo,13124
2021,12,Bácum,54000 Vehículos y equipo de transporte,4001000
2021,12,Bácum,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2021,12,Bácum,"56000 Maquinaria, otros equipos y herramientas",30947
2021,12,Bácum,57000 Activos biológicos,NA
2021,12,Bácum,58000 Bienes inmuebles,NA
2021,12,Bácum,59000 Activos intangibles,NA
2021,12,Bácum,61000 Obra pública en bienes de dominio público,18140015
2021,12,Bácum,62000 Obra pública en bienes propios,NA
2021,12,Bácum,63000 Proyectos productivos y acciones de fomento,NA
2021,12,Bácum,71000 Inversiones para el fomento de actividades productivas,NA
2021,12,Bácum,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2021,12,Bácum,91000 Amortización de la deuda pública,610830
2021,12,Bácum,92000 Intereses de la deuda pública,2868512
2021,12,Bácum,93000 Comisiones de la deuda pública,NA
2021,12,Bácum,94000 Gastos de la deuda pública,NA
2021,12,Bácum,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2021,12,Bácum,  Egresos diversos,NA
2021,13,Banámichi,11000 Remuneraciones al personal,5856426
2021,13,Banámichi,13000 Remuneraciones adicionales y especiales,567393
2021,13,Banámichi,14000 Seguridad social,1078690
2021,13,Banámichi,15000 Otras prestaciones sociales y económicas,150170
2021,13,Banámichi,16000 Previsiones,NA
2021,13,Banámichi,17000 Pago de estímulos a servidores públicos,164338
2021,13,Banámichi,"21000 Materiales de administración, emisión de documentos y artículos oficiales",162650
2021,13,Banámichi,22000 Alimentos y utensilios,43371
2021,13,Banámichi,24000 Materiales y artículos de construcción y de reparación,165338
2021,13,Banámichi,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2021,13,Banámichi,"26000 Combustibles, lubricantes y aditivos",1364750
2021,13,Banámichi,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",47173
2021,13,Banámichi,28000 Materiales y suministros para seguridad,676
2021,13,Banámichi,"29000 Herramientas, refacciones y accesorios menores",87051
2021,13,Banámichi,31000 Servicios básicos,1615082
2021,13,Banámichi,32000 Servicios de arrendamiento,54968
2021,13,Banámichi,"33000 Servicios profesionales, científicos, técnicos y otros servicios",571283
2021,13,Banámichi,"34000 Servicios financieros, bancarios y comerciales",24549
2021,13,Banámichi,"35000 Servicios de instalación, reparación, mantenimiento y conservación",961953
2021,13,Banámichi,36000 Servicios de comunicación social y publicidad,55680
2021,13,Banámichi,37000 Servicios de traslado y viáticos,88718
2021,13,Banámichi,38000 Servicios oficiales,285415
2021,13,Banámichi,39000 Otros servicios generales,416316
2021,13,Banámichi,41000 Transferencias internas y asignaciones al sector público,502270
2021,13,Banámichi,43000 Subsidios y subvenciones,NA
2021,13,Banámichi,44000 Ayudas sociales,484233
2021,13,Banámichi,45000 Pensiones y jubilaciones,220752
2021,13,Banámichi,51000 Mobiliario y equipo de administración,19321
2021,13,Banámichi,52000 Mobiliario y equipo educacional y recreativo,NA
2021,13,Banámichi,54000 Vehículos y equipo de transporte,NA
2021,13,Banámichi,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2021,13,Banámichi,"56000 Maquinaria, otros equipos y herramientas",157419
2021,13,Banámichi,57000 Activos biológicos,NA
2021,13,Banámichi,58000 Bienes inmuebles,NA
2021,13,Banámichi,59000 Activos intangibles,NA
2021,13,Banámichi,61000 Obra pública en bienes de dominio público,1211282
2021,13,Banámichi,62000 Obra pública en bienes propios,603700
2021,13,Banámichi,63000 Proyectos productivos y acciones de fomento,NA
2021,13,Banámichi,71000 Inversiones para el fomento de actividades productivas,NA
2021,13,Banámichi,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2021,13,Banámichi,91000 Amortización de la deuda pública,NA
2021,13,Banámichi,92000 Intereses de la deuda pública,NA
2021,13,Banámichi,93000 Comisiones de la deuda pública,NA
2021,13,Banámichi,94000 Gastos de la deuda pública,NA
2021,13,Banámichi,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2021,13,Banámichi,  Egresos diversos,NA
2021,14,Baviácora,11000 Remuneraciones al personal,5936399
2021,14,Baviácora,13000 Remuneraciones adicionales y especiales,927027
2021,14,Baviácora,14000 Seguridad social,1526132
2021,14,Baviácora,15000 Otras prestaciones sociales y económicas,112387
2021,14,Baviácora,16000 Previsiones,NA
2021,14,Baviácora,17000 Pago de estímulos a servidores públicos,NA
2021,14,Baviácora,"21000 Materiales de administración, emisión de documentos y artículos oficiales",302344
2021,14,Baviácora,22000 Alimentos y utensilios,192377
2021,14,Baviácora,24000 Materiales y artículos de construcción y de reparación,562159
2021,14,Baviácora,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",8120
2021,14,Baviácora,"26000 Combustibles, lubricantes y aditivos",2661291
2021,14,Baviácora,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",47446
2021,14,Baviácora,28000 Materiales y suministros para seguridad,52557
2021,14,Baviácora,"29000 Herramientas, refacciones y accesorios menores",55757
2021,14,Baviácora,31000 Servicios básicos,4749435
2021,14,Baviácora,32000 Servicios de arrendamiento,239266
2021,14,Baviácora,"33000 Servicios profesionales, científicos, técnicos y otros servicios",569089
2021,14,Baviácora,"34000 Servicios financieros, bancarios y comerciales",52069
2021,14,Baviácora,"35000 Servicios de instalación, reparación, mantenimiento y conservación",1947598
2021,14,Baviácora,36000 Servicios de comunicación social y publicidad,37120
2021,14,Baviácora,37000 Servicios de traslado y viáticos,109203
2021,14,Baviácora,38000 Servicios oficiales,368965
2021,14,Baviácora,39000 Otros servicios generales,69045
2021,14,Baviácora,41000 Transferencias internas y asignaciones al sector público,880253
2021,14,Baviácora,43000 Subsidios y subvenciones,NA
2021,14,Baviácora,44000 Ayudas sociales,505139
2021,14,Baviácora,45000 Pensiones y jubilaciones,NA
2021,14,Baviácora,51000 Mobiliario y equipo de administración,NA
2021,14,Baviácora,52000 Mobiliario y equipo educacional y recreativo,NA
2021,14,Baviácora,54000 Vehículos y equipo de transporte,NA
2021,14,Baviácora,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2021,14,Baviácora,"56000 Maquinaria, otros equipos y herramientas",NA
2021,14,Baviácora,57000 Activos biológicos,NA
2021,14,Baviácora,58000 Bienes inmuebles,NA
2021,14,Baviácora,59000 Activos intangibles,NA
2021,14,Baviácora,61000 Obra pública en bienes de dominio público,1764879
2021,14,Baviácora,62000 Obra pública en bienes propios,1485234
2021,14,Baviácora,63000 Proyectos productivos y acciones de fomento,NA
2021,14,Baviácora,71000 Inversiones para el fomento de actividades productivas,NA
2021,14,Baviácora,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2021,14,Baviácora,91000 Amortización de la deuda pública,NA
2021,14,Baviácora,92000 Intereses de la deuda pública,NA
2021,14,Baviácora,93000 Comisiones de la deuda pública,NA
2021,14,Baviácora,94000 Gastos de la deuda pública,NA
2021,14,Baviácora,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2021,14,Baviácora,  Egresos diversos,NA
2021,15,Bavispe,11000 Remuneraciones al personal,3429418
2021,15,Bavispe,13000 Remuneraciones adicionales y especiales,627497
2021,15,Bavispe,14000 Seguridad social,510789
2021,15,Bavispe,15000 Otras prestaciones sociales y económicas,NA
2021,15,Bavispe,16000 Previsiones,NA
2021,15,Bavispe,17000 Pago de estímulos a servidores públicos,NA
2021,15,Bavispe,"21000 Materiales de administración, emisión de documentos y artículos oficiales",123719
2021,15,Bavispe,22000 Alimentos y utensilios,NA
2021,15,Bavispe,24000 Materiales y artículos de construcción y de reparación,13768
2021,15,Bavispe,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",20981
2021,15,Bavispe,"26000 Combustibles, lubricantes y aditivos",2019846
