Año,ent,entidad,indicador,tipo,porcentaje,miles_de_personas
2016,21,Puebla,Población vulnerable por carencias sociales,Pobreza,22,1392482
2016,21,Puebla,Población vulnerable por ingresos,Pobreza,5.6,354339
2016,21,Puebla,Población no pobre y no vulnerable,Pobreza,14.2,900304
2016,21,Puebla,Rezago educativo,Carencia social,21.1,1335956
2016,21,Puebla,Carencia por acceso a los servicios de salud,Carencia social,17.4,1098587
2016,21,Puebla,Carencia por acceso a la seguridad social,Carencia social,69.4,4387405
2016,21,Puebla,Carencia por calidad y espacios de la vivienda,Carencia social,14.5,914594
2016,21,Puebla,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,25.7,1625767
2016,21,Puebla,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,23.7,1497402
2016,21,Puebla,Población con al menos una carencia social,Privación social,80.2,5067014
2016,21,Puebla,Población con al menos tres carencias sociales,Privación social,25.5,1610590
2016,21,Puebla,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,17.7,1116633
2016,21,Puebla,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,63.7,4028871
2016,22,Querétaro,Población en situación de pobreza,Pobreza,29.7,640193
2016,22,Querétaro,Población en situación de pobreza moderada,Pobreza,27.2,586131
2016,22,Querétaro,Población en situación de pobreza extrema,Pobreza,2.5,54062
2016,22,Querétaro,Población vulnerable por carencias sociales,Pobreza,31.3,674400
2016,22,Querétaro,Población vulnerable por ingresos,Pobreza,8.6,185278
2016,22,Querétaro,Población no pobre y no vulnerable,Pobreza,30.4,656526
2016,22,Querétaro,Rezago educativo,Carencia social,15.7,337648
2016,22,Querétaro,Carencia por acceso a los servicios de salud,Carencia social,13.2,284107
2016,22,Querétaro,Carencia por acceso a la seguridad social,Carencia social,45.9,990550
2016,22,Querétaro,Carencia por calidad y espacios de la vivienda,Carencia social,9.7,209502
2016,22,Querétaro,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,12.7,274902
2016,22,Querétaro,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,14.7,316860
2016,22,Querétaro,Población con al menos una carencia social,Privación social,61,1314593
2016,22,Querétaro,Población con al menos tres carencias sociales,Privación social,12.6,271916
2016,22,Querétaro,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,6.8,146171
2016,22,Querétaro,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,38.3,825471
2016,23,Quintana Roo,Población en situación de pobreza,Pobreza,31.7,537882
2016,23,Quintana Roo,Población en situación de pobreza moderada,Pobreza,26.6,452421
2016,23,Quintana Roo,Población en situación de pobreza extrema,Pobreza,5,85461
2016,23,Quintana Roo,Población vulnerable por carencias sociales,Pobreza,33.3,566055
2016,23,Quintana Roo,Población vulnerable por ingresos,Pobreza,6.3,107731
2016,23,Quintana Roo,Población no pobre y no vulnerable,Pobreza,28.7,487648
2016,23,Quintana Roo,Rezago educativo,Carencia social,16,271550
2016,23,Quintana Roo,Carencia por acceso a los servicios de salud,Carencia social,17.6,299528
2016,23,Quintana Roo,Carencia por acceso a la seguridad social,Carencia social,45.4,771794
2016,23,Quintana Roo,Carencia por calidad y espacios de la vivienda,Carencia social,17,288691
2016,23,Quintana Roo,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,19.5,331458
2016,23,Quintana Roo,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,19.3,328698
2016,23,Quintana Roo,Población con al menos una carencia social,Privación social,65,1103937
2016,23,Quintana Roo,Población con al menos tres carencias sociales,Privación social,19.8,337167
2016,23,Quintana Roo,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,9.9,167897
2016,23,Quintana Roo,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,38,645613
2016,24,San Luis Potosí,Población en situación de pobreza,Pobreza,44.1,1217982
2016,24,San Luis Potosí,Población en situación de pobreza moderada,Pobreza,37.7,1041088
2016,24,San Luis Potosí,Población en situación de pobreza extrema,Pobreza,6.4,176894
2016,24,San Luis Potosí,Población vulnerable por carencias sociales,Pobreza,24.5,677204
2016,24,San Luis Potosí,Población vulnerable por ingresos,Pobreza,7.2,199866
2016,24,San Luis Potosí,Población no pobre y no vulnerable,Pobreza,24.1,664485
2016,24,San Luis Potosí,Rezago educativo,Carencia social,18.8,518025
2016,24,San Luis Potosí,Carencia por acceso a los servicios de salud,Carencia social,9.1,250850
2016,24,San Luis Potosí,Carencia por acceso a la seguridad social,Carencia social,55.9,1543044
2016,24,San Luis Potosí,Carencia por calidad y espacios de la vivienda,Carencia social,9.7,267599
2016,24,San Luis Potosí,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,24.7,682301
2016,24,San Luis Potosí,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,20.8,574012
2016,24,San Luis Potosí,Población con al menos una carencia social,Privación social,68.7,1895186
2016,24,San Luis Potosí,Población con al menos tres carencias sociales,Privación social,19.1,526239
2016,24,San Luis Potosí,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,14.9,410122
2016,24,San Luis Potosí,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,51.4,1417848
2016,25,Sinaloa,Población en situación de pobreza,Pobreza,30.5,895736
2016,25,Sinaloa,Población en situación de pobreza moderada,Pobreza,27.9,820503
2016,25,Sinaloa,Población en situación de pobreza extrema,Pobreza,2.6,75233
2016,25,Sinaloa,Población vulnerable por carencias sociales,Pobreza,30.6,899891
2016,25,Sinaloa,Población vulnerable por ingresos,Pobreza,7.6,223417
2016,25,Sinaloa,Población no pobre y no vulnerable,Pobreza,31.3,921841
2016,25,Sinaloa,Rezago educativo,Carencia social,16.5,485151
2016,25,Sinaloa,Carencia por acceso a los servicios de salud,Carencia social,12.2,359091
2016,25,Sinaloa,Carencia por acceso a la seguridad social,Carencia social,41.6,1222458
2016,25,Sinaloa,Carencia por calidad y espacios de la vivienda,Carencia social,11.3,331413
2016,25,Sinaloa,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,12.8,376003
2016,25,Sinaloa,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,23,675741
2016,25,Sinaloa,Población con al menos una carencia social,Privación social,61.1,1795627
2016,25,Sinaloa,Población con al menos tres carencias sociales,Privación social,14.6,429322
2016,25,Sinaloa,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,7.3,215703
2016,25,Sinaloa,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,38.1,1119153
2016,26,Sonora,Población en situación de pobreza,Pobreza,27,768014
2016,26,Sonora,Población en situación de pobreza moderada,Pobreza,24.9,708067
2016,26,Sonora,Población en situación de pobreza extrema,Pobreza,2.1,59947
2016,26,Sonora,Población vulnerable por carencias sociales,Pobreza,29.8,847874
2016,26,Sonora,Población vulnerable por ingresos,Pobreza,8.4,237984
2016,26,Sonora,Población no pobre y no vulnerable,Pobreza,34.8,989806
2016,26,Sonora,Rezago educativo,Carencia social,13.4,381519
2016,26,Sonora,Carencia por acceso a los servicios de salud,Carencia social,14.7,417649
2016,26,Sonora,Carencia por acceso a la seguridad social,Carencia social,38.4,1091515
2016,26,Sonora,Carencia por calidad y espacios de la vivienda,Carencia social,9.5,270221
2016,26,Sonora,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,9.7,276559
2016,26,Sonora,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,21.2,602775
2016,26,Sonora,Población con al menos una carencia social,Privación social,56.8,1615888
2016,26,Sonora,Población con al menos tres carencias sociales,Privación social,12.3,350742
2016,26,Sonora,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,5.8,166218
2016,26,Sonora,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,35.4,1005998
2016,27,Tabasco,Población en situación de pobreza,Pobreza,53.8,1255975
2016,27,Tabasco,Población en situación de pobreza moderada,Pobreza,42.3,987824
2016,27,Tabasco,Población en situación de pobreza extrema,Pobreza,11.5,268151
2016,27,Tabasco,Población vulnerable por carencias sociales,Pobreza,30.3,706821
2016,27,Tabasco,Población vulnerable por ingresos,Pobreza,3.1,72930
2016,27,Tabasco,Población no pobre y no vulnerable,Pobreza,12.7,296909
2016,27,Tabasco,Rezago educativo,Carencia social,17.6,411073
2016,27,Tabasco,Carencia por acceso a los servicios de salud,Carencia social,13.4,312771
2016,27,Tabasco,Carencia por acceso a la seguridad social,Carencia social,62.8,1465409
2016,27,Tabasco,Carencia por calidad y espacios de la vivienda,Carencia social,12.3,287607
2016,27,Tabasco,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,48.8,1138261
2016,27,Tabasco,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,48.1,1121174
2016,27,Tabasco,Población con al menos una carencia social,Privación social,84.1,1962796
2016,27,Tabasco,Población con al menos tres carencias sociales,Privación social,37.4,871754
2016,27,Tabasco,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,18.5,430823
2016,27,Tabasco,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,57,1328905
2016,28,Tamaulipas,Población en situación de pobreza,Pobreza,32,1097359
2016,28,Tamaulipas,Población en situación de pobreza moderada,Pobreza,29.3,1004244
2016,28,Tamaulipas,Población en situación de pobreza extrema,Pobreza,2.7,93115
2016,28,Tamaulipas,Población vulnerable por carencias sociales,Pobreza,27.2,931256
2016,28,Tamaulipas,Población vulnerable por ingresos,Pobreza,10.5,360429
2016,28,Tamaulipas,Población no pobre y no vulnerable,Pobreza,30.2,1035556
2016,28,Tamaulipas,Rezago educativo,Carencia social,15.5,532058
2016,28,Tamaulipas,Carencia por acceso a los servicios de salud,Carencia social,12.8,436799
2016,28,Tamaulipas,Carencia por acceso a la seguridad social,Carencia social,41.2,1411977
2016,28,Tamaulipas,Carencia por calidad y espacios de la vivienda,Carencia social,6.4,220062
2016,28,Tamaulipas,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,9.7,333720
2016,28,Tamaulipas,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,19.6,672179
2016,28,Tamaulipas,Población con al menos una carencia social,Privación social,59.2,2028615
2016,28,Tamaulipas,Población con al menos tres carencias sociales,Privación social,11.1,379919
2016,28,Tamaulipas,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,10,343480
2016,28,Tamaulipas,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,42.6,1457788
2016,29,Tlaxcala,Población en situación de pobreza,Pobreza,55.9,711286
2016,29,Tlaxcala,Población en situación de pobreza moderada,Pobreza,50.1,636808
2016,29,Tlaxcala,Población en situación de pobreza extrema,Pobreza,5.9,74478
2016,29,Tlaxcala,Población vulnerable por carencias sociales,Pobreza,21.6,275267
2016,29,Tlaxcala,Población vulnerable por ingresos,Pobreza,9.1,115519
2016,29,Tlaxcala,Población no pobre y no vulnerable,Pobreza,13.3,169596
2016,29,Tlaxcala,Rezago educativo,Carencia social,14.2,180600
2016,29,Tlaxcala,Carencia por acceso a los servicios de salud,Carencia social,12.5,159271
2016,29,Tlaxcala,Carencia por acceso a la seguridad social,Carencia social,66.3,842944
2016,29,Tlaxcala,Carencia por calidad y espacios de la vivienda,Carencia social,10.2,130164
2016,29,Tlaxcala,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,10.7,136251
2016,29,Tlaxcala,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,24.9,317237
2016,29,Tlaxcala,Población con al menos una carencia social,Privación social,77.6,986553
2016,29,Tlaxcala,Población con al menos tres carencias sociales,Privación social,15,190411
2016,29,Tlaxcala,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,18.3,233328
2016,29,Tlaxcala,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,65,826805
2016,30,Veracruz,Población en situación de pobreza,Pobreza,60.5,4744292
2016,30,Veracruz,Población en situación de pobreza moderada,Pobreza,45.7,3586600
2016,30,Veracruz,Población en situación de pobreza extrema,Pobreza,14.8,1157692
2016,30,Veracruz,Población vulnerable por carencias sociales,Pobreza,20,1571977
2016,30,Veracruz,Población vulnerable por ingresos,Pobreza,4.7,367652
2016,30,Veracruz,Población no pobre y no vulnerable,Pobreza,14.8,1158933
2016,30,Veracruz,Rezago educativo,Carencia social,26.4,2070631
2016,30,Veracruz,Carencia por acceso a los servicios de salud,Carencia social,19.4,1523766
2016,30,Veracruz,Carencia por acceso a la seguridad social,Carencia social,67.8,5314620
2016,30,Veracruz,Carencia por calidad y espacios de la vivienda,Carencia social,17.5,1373090
2016,30,Veracruz,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,39.2,3074745
2016,30,Veracruz,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,23.8,1866165
